Fish Feeding,Environment Gallery,2018-12-10,16:00:00,15
Fish Feeding,Environment Gallery,2018-12-11,10:00:00,15
Exploration Station,Lobby,2018-12-11,10:30:00,30
Spectacular Spectrum – LIVE,Science Stage,2018-12-11,11:00:00,30
Thermal Theatrics – LIVE,Science Stage,2018-12-11,12:00:00,30
Science Challenge – LIVE,Science Stage,2018-12-11,13:00:00,30
Command Centre: Exploration Station,S.P.A.C.E.,2018-12-11,14:15:00,30
Take a spin on the Multi-Axis Trainer,Body Fantastic,2018-12-11,15:15:00,5
Fish Feeding,Environment Gallery,2018-12-11,16:00:00,15
Fish Feeding,Environment Gallery,2018-12-12,10:00:00,15
Exploration Station,Lobby,2018-12-12,10:30:00,30
Spectacular Spectrum – LIVE,Science Stage,2018-12-12,11:00:00,30
Thermal Theatrics – LIVE,Science Stage,2018-12-12,12:00:00,30
Science Challenge – LIVE,Science Stage,2018-12-12,13:00:00,30
Command Centre: Exploration Station,S.P.A.C.E.,2018-12-12,14:15:00,30
Take a spin on the Multi-Axis Trainer,Body Fantastic,2018-12-12,15:15:00,5
Fish Feeding,Environment Gallery,2018-12-12,16:00:00,15
Fish Feeding,Environment Gallery,2018-12-13,10:00:00,15
Exploration Station,Lobby,2018-12-13,10:30:00,30
Spectacular Spectrum – LIVE,Science Stage,2018-12-13,11:00:00,30
Thermal Theatrics – LIVE,Science Stage,2018-12-13,12:00:00,30
Science Challenge – LIVE,Science Stage,2018-12-13,13:00:00,30
Command Centre: Exploration Station,S.P.A.C.E.,2018-12-13,14:15:00,30
Take a spin on the Multi-Axis Trainer,Body Fantastic,2018-12-13,15:15:00,5
Fish Feeding,Environment Gallery,2018-12-13,16:00:00,15
Fish Feeding,Environment Gallery,2018-12-14,10:00:00,15
Exploration Station,Lobby,2018-12-14,10:30:00,30
Spectacular Spectrum – LIVE,Science Stage,2018-12-14,11:00:00,30
Thermal Theatrics – LIVE,Science Stage,2018-12-14,12:00:00,30
Science Challenge – LIVE,Science Stage,2018-12-14,13:00:00,30
Command Centre: Exploration Station,S.P.A.C.E.,2018-12-14,14:15:00,30
Take a spin on the Multi-Axis Trainer,Body Fantastic,2018-12-14,15:15:00,5
Fish Feeding,Environment Gallery,2018-12-14,16:00:00,15
Fish Feeding,Environment Gallery,2018-12-17,10:00:00,15
Exploration Station,Lobby,2018-12-17,10:30:00,30
Spectacular Spectrum – LIVE,Science Stage,2018-12-17,11:00:00,30
Thermal Theatrics – LIVE,Science Stage,2018-12-17,12:00:00,30
Science Challenge – LIVE,Science Stage,2018-12-17,13:00:00,30
Command Centre: Exploration Station,S.P.A.C.E.,2018-12-17,14:15:00,30
Take a spin on the Multi-Axis Trainer,Body Fantastic,2018-12-17,15:15:00,5
Fish Feeding,Environment Gallery,2018-12-17,16:00:00,15
Fish Feeding,Environment Gallery,2018-12-18,10:00:00,15
Exploration Station,Lobby,2018-12-18,10:30:00,30
Spectacular Spectrum – LIVE,Science Stage,2018-12-18,11:00:00,30
Thermal Theatrics – LIVE,Science Stage,2018-12-18,12:00:00,30
Science Challenge – LIVE,Science Stage,2018-12-18,13:00:00,30
Command Centre: Exploration Station,S.P.A.C.E.,2018-12-18,14:15:00,30
Take a spin on the Multi-Axis Trainer,Body Fantastic,2018-12-18,15:15:00,5
Fish Feeding,Environment Gallery,2018-12-18,16:00:00,15
Fish Feeding,Environment Gallery,2018-12-19,10:00:00,15
Exploration Station,Lobby,2018-12-19,10:30:00,30
Spectacular Spectrum – LIVE,Science Stage,2018-12-19,11:00:00,30
Thermal Theatrics – LIVE,Science Stage,2018-12-19,12:00:00,30
Science Challenge – LIVE,Science Stage,2018-12-19,13:00:00,30
Command Centre: Exploration Station,S.P.A.C.E.,2018-12-19,14:15:00,30
Take a spin on the Multi-Axis Trainer,Body Fantastic,2018-12-19,15:15:00,5
Fish Feeding,Environment Gallery,2018-12-19,16:00:00,15
Fish Feeding,Environment Gallery,2018-12-20,10:00:00,15
Exploration Station,Lobby,2018-12-20,10:30:00,30
Spectacular Spectrum – LIVE,Science Stage,2018-12-20,11:00:00,30
Thermal Theatrics – LIVE,Science Stage,2018-12-20,12:00:00,30
Science Challenge – LIVE,Science Stage,2018-12-20,13:00:00,30
Command Centre: Exploration Station,S.P.A.C.E.,2018-12-20,14:15:00,30
Take a spin on the Multi-Axis Trainer,Body Fantastic,2018-12-20,15:15:00,5
Fish Feeding,Environment Gallery,2018-12-20,16:00:00,15
Fish Feeding,Environment Gallery,2018-12-21,10:00:00,15
Exploration Station,Lobby,2018-12-21,10:30:00,30
Spectacular Spectrum – LIVE,Science Stage,2018-12-21,11:00:00,30
Thermal Theatrics – LIVE,Science Stage,2018-12-21,12:00:00,30
Science Challenge – LIVE,Science Stage,2018-12-21,13:00:00,30
Command Centre: Exploration Station,S.P.A.C.E.,2018-12-21,14:15:00,30
Take a spin on the Multi-Axis Trainer,Body Fantastic,2018-12-21,15:15:00,5
Fish Feeding,Environment Gallery,2018-12-21,16:00:00,15
Exploration Station,Lobby,2018-12-01,9:15:00,45
Workshop Activity: ,Science Garage,2018-12-01,10:00,120
Command Centre: Exploration Station,S.P.A.C.E.,2018-12-01,10:45,60
Science and a Story,Discoveryland,2018-12-01,11:00:00,30
Spectacular Spectrum – LIVE,Science Stage,2018-12-01,11:00:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2018-12-01,11:30:00,30
Junior Exploration Station,Discoveryland,2018-12-01,11:45:00,90
Culinary Chemistry – LIVE,Science Stage,2018-12-01,12:00:00,30
Thermal Theatrics – LIVE,Science Stage,2018-12-01,13:00:00,30
Robotics Mission: Program a LEGO Robot,Robotics Lab,2018-12-01,13:00,45
Workshop Activity: ,Science Garage,2018-12-01,13:00,120
Science Craft,Bridge,2018-12-01,13:30:00,90
Junior Exploration Station,Discoveryland,2018-12-01,13:45,75
Command Centre: Exploration Station,S.P.A.C.E.,2018-12-01,13:45:00,60
Demo of the Day – LIVE,Science Stage,2018-12-01,14:00:00,30
Robotics Mission: Program a LEGO Robot,Robotics Lab,2018-12-01,14:00,45
Science Challenge – LIVE,Science Stage,2018-12-01,15:00:00,30
Robotics Mission: Program a LEGO Robot,Robotics Lab,2018-12-01,15:00,45
Citizen Science,S.P.A.C.E.,2018-12-01,15:15:00,45
Science on a Sphere Show – LIVE,Environment Gallery,2018-12-01,15:30,30
Thermal Theatrics – LIVE,Science Stage,2018-12-01,16:00:00,30
Workshop Activity: ,Science Garage,2018-12-01,16:00,60
Fish Feeding,Environment Gallery,2018-12-01,16:30,15
Exploration Station,Lobby,2018-12-01,16:30:00,45
Exploration Station,Lobby,2018-12-02,9:15:00,45
Fish Feeding,Environment Gallery,2018-12-02,10:00:00,15
Workshop Activity: ,Science Garage,2018-12-02,10:00,120
Animal Encounter,Environment Gallery,2018-12-02,10:45:00,30
Command Centre: Exploration Station,S.P.A.C.E.,2018-12-02,10:45,60
Spectacular Spectrum – LIVE,Science Stage,2018-12-02,11:00:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2018-12-02,11:30:00,30
Culinary Chemistry – LIVE,Science Stage,2018-12-02,12:00:00,30
Thermal Theatrics – LIVE,Science Stage,2018-12-02,13:00:00,30
Robotics Mission: Program a LEGO Robot,Robotics Lab,2018-12-02,13:00,45
Workshop Activity: ,Science Garage,2018-12-02,13:00,180
Science Craft,Bridge,2018-12-02,13:30:00,90
Command Centre: Exploration Station,S.P.A.C.E.,2018-12-02,13:45:00,60
Demo of the Day – LIVE,Science Stage,2018-12-02,14:00:00,30
Robotics Mission: Program a LEGO Robot,Robotics Lab,2018-12-02,14:00,45
Science Challenge – LIVE,Science Stage,2018-12-02,15:00:00,30
Robotics Mission: Program a LEGO Robot,Robotics Lab,2018-12-02,15:00,45
Science on a Sphere Show – LIVE,Environment Gallery,2018-12-02,15:15:00,30
Citizen Science,S.P.A.C.E.,2018-12-02,15:15:00,45
Thermal Theatrics – LIVE,Science Stage,2018-12-02,16:00:00,30
Animal Encounter,Environment Gallery,2018-12-02,16:00:00,30
Fish Feeding,Environment Gallery,2018-12-02,16:30:00,15
Take a spin on the Multi-Axis Trainer,Body Fantastic,2018-12-01,14:00:00,60
Junior Exploration Station,Discoveryland,2018-12-02,11:45:00,90
Junior Exploration Station,Discoveryland,2018-12-02,13:45:00,75
Science and a Story,Discoveryland,2018-12-02,11:00:00,30
Take a spin on the Multi-Axis Trainer,Body Fantastic,2018-12-02,14:00:00,60
Exploration Station,Lobby,2018-12-08,9:15:00,45
Workshop Activity: ,Science Garage,2018-12-08,10:00,120
Command Centre: Exploration Station,S.P.A.C.E.,2018-12-08,10:45,60
Science and a Story,Discoveryland,2018-12-08,11:00:00,30
Spectacular Spectrum – LIVE,Science Stage,2018-12-08,11:00:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2018-12-08,11:30:00,30
Junior Exploration Station,Discoveryland,2018-12-08,11:45:00,90
Culinary Chemistry – LIVE,Science Stage,2018-12-08,12:00:00,30
Thermal Theatrics – LIVE,Science Stage,2018-12-08,13:00:00,30
Robotics Mission: Program a LEGO Robot,Robotics Lab,2018-12-08,13:00,45
Workshop Activity: ,Science Garage,2018-12-08,13:00,120
Science Craft,Bridge,2018-12-08,13:30:00,90
Junior Exploration Station,Discoveryland,2018-12-08,13:45,75
Command Centre: Exploration Station,S.P.A.C.E.,2018-12-08,13:45:00,60
Demo of the Day – LIVE,Science Stage,2018-12-08,14:00:00,30
Robotics Mission: Program a LEGO Robot,Robotics Lab,2018-12-08,14:00,45
Take a spin on the Multi-Axis Trainer,Body Fantastic,2018-12-08,14:00:00,60
Science Challenge – LIVE,Science Stage,2018-12-08,15:00:00,30
Robotics Mission: Program a LEGO Robot,Robotics Lab,2018-12-08,15:00,45
Citizen Science,S.P.A.C.E.,2018-12-08,15:15:00,45
Science on a Sphere Show – LIVE,Environment Gallery,2018-12-08,15:30,30
Thermal Theatrics – LIVE,Science Stage,2018-12-08,16:00:00,30
Workshop Activity: ,Science Garage,2018-12-08,16:00,60
Fish Feeding,Environment Gallery,2018-12-08,16:30,15
Exploration Station,Lobby,2018-12-08,16:30:00,45
Exploration Station,Lobby,2018-12-15,9:15:00,45
Workshop Activity: ,Science Garage,2018-12-15,10:00,120
Command Centre: Exploration Station,S.P.A.C.E.,2018-12-15,10:45,60
Science and a Story,Discoveryland,2018-12-15,11:00:00,30
Spectacular Spectrum – LIVE,Science Stage,2018-12-15,11:00:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2018-12-15,11:30:00,30
Junior Exploration Station,Discoveryland,2018-12-15,11:45:00,90
Culinary Chemistry – LIVE,Science Stage,2018-12-15,12:00:00,30
Thermal Theatrics – LIVE,Science Stage,2018-12-15,13:00:00,30
Robotics Mission: Program a LEGO Robot,Robotics Lab,2018-12-15,13:00,45
Workshop Activity: ,Science Garage,2018-12-15,13:00,120
Science Craft,Bridge,2018-12-15,13:30:00,90
Junior Exploration Station,Discoveryland,2018-12-15,13:45,75
Command Centre: Exploration Station,S.P.A.C.E.,2018-12-15,13:45:00,60
Demo of the Day – LIVE,Science Stage,2018-12-15,14:00:00,30
Robotics Mission: Program a LEGO Robot,Robotics Lab,2018-12-15,14:00,45
Take a spin on the Multi-Axis Trainer,Body Fantastic,2018-12-15,14:00:00,60
Science Challenge – LIVE,Science Stage,2018-12-15,15:00:00,30
Robotics Mission: Program a LEGO Robot,Robotics Lab,2018-12-15,15:00,45
Citizen Science,S.P.A.C.E.,2018-12-15,15:15:00,45
Science on a Sphere Show – LIVE,Environment Gallery,2018-12-15,15:30,30
Thermal Theatrics – LIVE,Science Stage,2018-12-15,16:00:00,30
Workshop Activity: ,Science Garage,2018-12-15,16:00,60
Fish Feeding,Environment Gallery,2018-12-15,16:30,15
Exploration Station,Lobby,2018-12-15,16:30:00,45
Exploration Station,Lobby,2018-12-09,9:15:00,45
Fish Feeding,Environment Gallery,2018-12-09,10:00:00,15
Workshop Activity: ,Science Garage,2018-12-09,10:00,120
Animal Encounter,Environment Gallery,2018-12-09,10:45:00,30
Command Centre: Exploration Station,S.P.A.C.E.,2018-12-09,10:45,60
Spectacular Spectrum – LIVE,Science Stage,2018-12-09,11:00:00,30
Science and a Story,Discoveryland,2018-12-09,11:00:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2018-12-09,11:30:00,30
Junior Exploration Station,Discoveryland,2018-12-09,11:45:00,90
Culinary Chemistry – LIVE,Science Stage,2018-12-09,12:00:00,30
Thermal Theatrics – LIVE,Science Stage,2018-12-09,13:00:00,30
Robotics Mission: Program a LEGO Robot,Robotics Lab,2018-12-09,13:00,45
Workshop Activity: ,Science Garage,2018-12-09,13:00,180
Science Craft,Bridge,2018-12-09,13:30:00,90
Command Centre: Exploration Station,S.P.A.C.E.,2018-12-09,13:45:00,60
Junior Exploration Station,Discoveryland,2018-12-09,13:45:00,75
Demo of the Day – LIVE,Science Stage,2018-12-09,14:00:00,30
Robotics Mission: Program a LEGO Robot,Robotics Lab,2018-12-09,14:00,45
Take a spin on the Multi-Axis Trainer,Body Fantastic,2018-12-09,14:00:00,60
Science Challenge – LIVE,Science Stage,2018-12-09,15:00:00,30
Robotics Mission: Program a LEGO Robot,Robotics Lab,2018-12-09,15:00,45
Science on a Sphere Show – LIVE,Environment Gallery,2018-12-09,15:15:00,30
Citizen Science,S.P.A.C.E.,2018-12-09,15:15:00,45
Thermal Theatrics – LIVE,Science Stage,2018-12-09,16:00:00,30
Animal Encounter,Environment Gallery,2018-12-09,16:00:00,30
Fish Feeding,Environment Gallery,2018-12-09,16:30:00,15
Exploration Station,Lobby,2018-12-16,9:15:00,45
Fish Feeding,Environment Gallery,2018-12-16,10:00:00,15
Workshop Activity: ,Science Garage,2018-12-16,10:00,120
Animal Encounter,Environment Gallery,2018-12-16,10:45:00,30
Command Centre: Exploration Station,S.P.A.C.E.,2018-12-16,10:45,60
Spectacular Spectrum – LIVE,Science Stage,2018-12-16,11:00:00,30
Science and a Story,Discoveryland,2018-12-16,11:00:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2018-12-16,11:30:00,30
Junior Exploration Station,Discoveryland,2018-12-16,11:45:00,90
Culinary Chemistry – LIVE,Science Stage,2018-12-16,12:00:00,30
Thermal Theatrics – LIVE,Science Stage,2018-12-16,13:00:00,30
Robotics Mission: Program a LEGO Robot,Robotics Lab,2018-12-16,13:00,45
Workshop Activity: ,Science Garage,2018-12-16,13:00,180
Science Craft,Bridge,2018-12-16,13:30:00,90
Command Centre: Exploration Station,S.P.A.C.E.,2018-12-16,13:45:00,60
Junior Exploration Station,Discoveryland,2018-12-16,13:45:00,75
Demo of the Day – LIVE,Science Stage,2018-12-16,14:00:00,30
Robotics Mission: Program a LEGO Robot,Robotics Lab,2018-12-16,14:00,45
Take a spin on the Multi-Axis Trainer,Body Fantastic,2018-12-16,14:00:00,60
Science Challenge – LIVE,Science Stage,2018-12-16,15:00:00,30
Robotics Mission: Program a LEGO Robot,Robotics Lab,2018-12-16,15:00,45
Science on a Sphere Show – LIVE,Environment Gallery,2018-12-16,15:15:00,30
Citizen Science,S.P.A.C.E.,2018-12-16,15:15:00,45
Thermal Theatrics – LIVE,Science Stage,2018-12-16,16:00:00,30
Animal Encounter,Environment Gallery,2018-12-16,16:00:00,30
Fish Feeding,Environment Gallery,2018-12-16,16:30:00,15
Volcanoes 2D,IMAX Theatre,2018-11-26,10:00:00,45
Prehistoric Planet 2D,IMAX Theatre,2018-11-26,11:00:00,45
Galapagos: Nature's Wonderland 3D,IMAX Theatre,2018-11-26,12:00:00,45
Volcanoes 2D,IMAX Theatre,2018-11-26,13:00:00,45
Galapagos: Nature's Wonderland 3D,IMAX Theatre,2018-11-26,14:00:00,45
Volcanoes 2D,IMAX Theatre,2018-11-26,15:00:00,45
Galapagos: Nature's Wonderland 3D,IMAX Theatre,2018-11-26,16:00:00,45
Secret of the Cardboard Rocket,Zeidler Dome,2018-11-26,10:00:00,40
Sky Tours (Live Sky Show) - Zeidler Dome,Zeidler Dome,2018-11-26,11:00:00,30
Sky Tours (Live Sky Show) - Zeidler Dome,Zeidler Dome,2018-11-26,13:00:00,30
Aurorae - Zeidler Dome,Zeidler Dome,2018-11-26,14:00:00,40
Aurorae - Zeidler Dome,Zeidler Dome,2018-11-26,15:00:00,40
Aurorae - Zeidler Dome,Zeidler Dome,2018-11-26,16:00:00,40
Drop-In Workshop,Science Garage,2018-11-26,11:00:00,60
Building Challenge,Science Garage,2018-11-26,14:00:00,120
Cardboard Creations,Health Zone,2022-01-05,15:00:34,60
A fun thing 2,Health Zone,2022-01-05,16:15:20,60
A fun activity 1,Health Zone,2022-01-06,10:00:21,30
Fun activity 2,Health Zone,2022-01-06,10:30:35,30
A fun activity 1,Health Zone,2022-01-07,9:00:28,90
A fun activity 2,Health Zone,2022-01-07,12:00:19,120
Some fun activity,Health Zone,2022-02-10,10:00:29,30
See your cheek cells!,Health Zone,2022-02-10,15:30:48,90
See your cheek cells!,Health Zone,2022-02-11,13:30:52,60
See your cheek cells!,Health Zone,2022-02-16,12:00:59,120
See your cheek cells!,Health Zone,2022-02-16,12:00:01,120
See your cheek cells!,Health Zone,2022-02-16,14:30:40,120
See your cheek cells!,Health Zone,2022-02-14,15:15:05,30
Member Exclusive. See your cheek cells!,Health Zone,2022-02-18,10:00:25,60
See your cheek cells!,Health Zone,2022-02-17,11:30:38,120
See your cheek cells!,Health Zone,2022-02-17,14:00:15,120
See your cheek cells!,Health Zone,2022-02-18,11:30:03,60
See your cheek cells!,Health Zone,2022-02-18,14:00:51,120
Science School Program,Health Zone,2022-02-18,12:45:34,60
Member Exclusive. See your cheek cells!,Health Zone,2022-02-19,10:00:04,60
See your cheek cells!,Health Zone,2022-02-19,11:30:31,120
See your cheek cells!,Health Zone,2022-02-19,14:00:06,120
Member Exclusive. See your cheek cells!,Health Zone,2022-02-20,10:00:05,60
See your cheek cells!,Health Zone,2022-02-20,11:30:32,120
See your cheek cells!,Health Zone,2022-02-20,14:00:36,120
Member Exclusive. See your cheek cells!,Health Zone,2022-02-21,10:00:04,60
See your cheek cells!,Health Zone,2022-02-20,11:30:31,120
See your cheek cells!,Health Zone,2022-02-21,11:30:49,120
See your cheek cells! (Waitlist Closes at 3:00 pm),Health Zone,2022-02-21,14:00:21,120
See your cheek cells!,Health Zone,2022-02-23,13:30:05,120
See your cheek cells!,Health Zone,2022-02-23,10:30:47,120
See your cheek cells!,Health Zone,2022-02-24,11:00:40,90
See your cheek cells!,Health Zone,2022-02-24,14:00:53,90
Meet Your Cheek Cells!,Health Zone,2022-02-25,11:00:07,90
Closed,Health Zone,2022-02-25,12:30:06,60
Meet Your Cheek Cells!,Health Zone,2022-02-25,13:30:53,90
Meet Your Cheek Cells!,Health Zone,2022-02-25,15:00:09,60
Look at Your Cheek Cells!,Health Zone,2022-02-26,10:30:54,120
Look at Your Cheek Cells!,Health Zone,2022-02-26,12:30:53,30
Look at Your Cheek Cells!,Health Zone,2022-02-26,14:00:17,120
Look at Your Cheek Cells!,Health Zone,2022-02-26,16:00:07,30
Meet Your Cheek Cells!,Health Zone,2022-02-27,10:30:36,90
Meet Your Cheek Cells!,Health Zone,2022-02-27,12:00:38,60
Closed,Health Zone,2022-02-27,13:00:26,60
Meet Your Cheek Cells!,Health Zone,2022-02-27,14:00:53,90
Meet Your Cheek Cells!,Health Zone,2022-02-27,15:30:20,60
See Your Cheek Cells!,Health Zone,2022-03-02,11:00:55,90
Closed,Health Zone,2022-03-02,12:30:51,60
See Your Cheek Cells!,Health Zone,2022-03-02,13:30:27,90
See Your Cheek Cells!,Health Zone,2022-03-02,15:00:45,60
See your cheek cells!,Health Zone,2022-03-03,11:00:30,90
See your cheek cells!,Health Zone,2022-03-03,14:00:51,120
See Your Cheek Cells!,Health Zone,2022-03-04,11:00:05,30
See Your Cheek Cells!,Health Zone,2022-03-04,11:30:35,60
See Your Cheek Cells!,Health Zone,2022-03-04,13:30:15,90
See Your Cheek Cells!,Health Zone,2022-03-04,15:00:06,60
See Pinocchio's Cheek Cells!,Health Zone,2022-03-05,12:30:24,30
See Pinocchio's Cheek Cells!,Health Zone,2022-03-05,10:30:56,120
See Pinocchio's Cheek Cells!,Health Zone,2022-03-05,14:00:35,120
See Pinocchio's Cheek Cells!,Health Zone,2022-03-05,16:00:02,30
Meet Your Cheek Cells!,Health Zone,2022-03-06,10:30:08,30
Meet Your Cheek Cells!,Health Zone,2022-03-06,14:00:14,60
Meet Your Cheek Cells!,Health Zone,2022-03-06,11:00:04,60
Meet Your Cheek Cells!,Health Zone,2022-03-06,15:00:35,60
Meet Your Cheek Cells!,Health Zone,2022-03-06,16:30:32,30
Meet Your Cheek Cells!,Health Zone,2022-03-06,12:00:27,60
Meet Your Cheek Cells!,Health Zone,2022-03-09,11:00:23,90
Meet Your Cheek Cells!,Health Zone,2022-03-08,11:30:47,60
Meet Your Cheek Cells!,Health Zone,2022-03-09,13:30:12,60
  ,Health Zone,2022-03-08,12:30:41,30
Meet Your Cheek Cells!,Health Zone,2022-03-08,14:30:39,60
Meet Your Cheek Cells!,Health Zone,2022-03-09,14:30:57,60
See your cheek cells!,Health Zone,2022-03-10,11:00:27,90
See your cheek cells!,Health Zone,2022-03-10,14:00:57,90
See Your Cheek Cells!,Health Zone,2022-03-11,11:00:04,90
See Your Cheek Cells!,Health Zone,2022-03-11,13:30:41,120
See Your Cheek Cells!,Health Zone,2022-03-11,15:30:19,30
See Your Cheek Cells!,Health Zone,2022-03-12,10:30:18,120
See Your Cheek Cells!,Health Zone,2022-03-12,12:30:02,30
See Your Cheek Cells!,Health Zone,2022-03-12,14:00:37,120
See Your Cheek Cells!,Health Zone,2022-03-12,16:00:52,30
Meet Your Cheek Cells!,Health Zone,2022-03-13,10:30:21,30
Meet Your Cheek Cells!,Health Zone,2022-03-13,11:00:52,120
Meet Your Cheek Cells!,Health Zone,2022-03-13,14:00:29,120
Meet Your Cheek Cells!,Health Zone,2022-03-13,16:00:20,30
Meet Your Cheek Cells!,Health Zone,2022-03-16,11:00:09,90
Meet Your Cheek Cells!,Health Zone,2022-03-16,13:30:17,120
Meet Your Cheek Cells!,Health Zone,2022-03-16,15:30:03,30
Lab Activity,Health Zone,2022-03-17,13:30:48,120
"""Blood"" Typing",Health Zone,2022-03-18,11:00:45,90
"""Blood"" Typing",Health Zone,2022-03-18,13:30:08,120
"""Blood"" Typing",Health Zone,2022-03-18,15:30:25,30
"""Blood"" Typing",Health Zone,2022-03-19,10:30:58,120
"""Blood"" Typing",Health Zone,2022-03-19,12:30:32,30
"""Blood"" Typing",Health Zone,2022-03-19,14:00:51,120
"""Blood"" Typing",Health Zone,2022-03-19,16:00:39,30
"""Blood"" Typing ",Health Zone,2022-03-20,11:00:42,120
"""Blood"" Typing ",Health Zone,2022-03-20,10:30:09,30
"""Blood"" Typing ",Health Zone,2022-03-20,14:00:42,120
"""Blood"" Typing ",Health Zone,2022-03-20,16:00:17,30
"""Blood"" Typing",Health Zone,2022-03-23,11:00:24,90
"""Blood"" Typing",Health Zone,2022-03-23,13:30:05,90
"""Blood"" Typing",Health Zone,2022-03-23,15:00:21,60
"""Blood"" Typing",Health Zone,2022-03-24,11:00:17,90
"""Blood"" Typing",Health Zone,2022-03-24,14:00:32,90
"""Blood"" Typing",Health Zone,2022-03-25,11:00:44,90
"""Blood"" Typing",Health Zone,2022-03-25,13:30:59,120
"""Blood"" Typing",Health Zone,2022-03-25,15:30:32,30
"""Blood"" Typing",Health Zone,2022-03-26,9:30:36,120
"""Blood"" Typing",Health Zone,2022-03-26,11:30:24,90
"""Blood"" Typing",Health Zone,2022-03-26,14:00:05,120
"""Blood"" Typing",Health Zone,2022-03-26,16:00:39,90
"""Blood"" Typing",Health Zone,2022-03-27,10:30:36,60
"""Blood"" Typing",Health Zone,2022-03-27,11:30:02,90
"""Blood"" Typing",Health Zone,2022-03-27,14:00:03,90
"""Blood"" Typing",Health Zone,2022-03-27,15:30:44,60
"""Blood"" Typing",Health Zone,2022-03-27,16:30:19,60
"""Blood"" Typing",Health Zone,2022-03-28,10:30:36,120
"""Blood"" Typing",Health Zone,2022-03-28,13:30:01,120
"""Blood"" Typing",Health Zone,2022-03-28,15:30:51,90
"""Blood"" Typing",Health Zone,2022-03-29,10:15:07,120
"""Blood"" Typing",Health Zone,2022-03-29,13:30:58,120
"""Blood"" Typing",Health Zone,2022-03-29,15:30:54,90
"""Blood"" Typing",Health Zone,2022-03-28,16:30:21,30
"""Blood"" Typing",Health Zone,2022-03-30,10:15:56,120
"""Blood"" Typing",Health Zone,2022-03-30,13:30:19,120
"""Blood"" Typing",Health Zone,2022-03-30,15:30:32,90
Simulated Blood Typing,Health Zone,2022-03-31,10:15:03,120
Simulated Blood Typing,Health Zone,2022-03-31,13:30:47,90
Simulated Blood Typing,Health Zone,2022-03-31,15:00:11,60
Simulated Blood Typing,Health Zone,2022-04-01,10:15:19,120
Simulated Blood Typing,Health Zone,2022-04-01,13:30:11,120
Simulated Blood Typing,Health Zone,2022-04-01,15:30:36,90
Simulated Blood Typing,Health Zone,2022-04-02,10:15:40,120
Simulated Blood Typing,Health Zone,2022-04-02,12:15:53,30
Simulated Blood Typing,Health Zone,2022-04-02,14:00:37,120
Simulated Blood Typing,Health Zone,2022-04-02,16:00:57,90
Simulated Blood Typing,Health Zone,2022-04-03,10:30:59,60
Simulated Blood Typing,Health Zone,2022-04-03,11:30:17,90
Simulated Blood Typing,Health Zone,2022-04-03,14:00:06,120
Simulated Blood Typing,Health Zone,2022-04-03,16:00:11,90
Simulated Blood Typing (Drop-In),Health Zone,2022-04-04,11:00:09,90
Simulated Blood Typing (Drop-In),Health Zone,2022-04-04,13:30:09,120
Simulated Blood Typing (Drop-In),Health Zone,2022-04-04,15:00:59,60
Simulated Blood Typing (Drop-In),Health Zone,2022-04-05,11:00:31,90
Simulated Blood Typing (Drop-In),Health Zone,2022-04-05,13:30:00,60
Simulated Blood Typing (Drop-In),Health Zone,2022-04-05,14:30:24,60
Simulated Blood Typing,Health Zone,2022-04-06,11:00:00,90
Simulated Blood Typing,Health Zone,2022-04-06,13:30:18,120
Simulated Blood Typing,Health Zone,2022-04-06,15:30:29,30
Simulated Blood Typing,Health Zone,2022-04-07,11:00:05,120
See Your Cheek Cells!,Health Zone,2022-04-08,11:00:35,90
See Your Cheek Cells!,Health Zone,2022-04-08,13:30:21,120
See Your Cheek Cells!,Health Zone,2022-04-08,15:30:59,30
See Your Cheek Cells!,Health Zone,2022-04-09,10:30:01,90
See Your Cheek Cells!,Health Zone,2022-04-09,12:00:15,60
See Your Cheek Cells!,Health Zone,2022-04-09,14:00:11,60
See Your Cheek Cells!,Health Zone,2022-04-09,15:00:01,90
Meet Your Cheek Cells!,Health Zone,2022-04-10,11:30:52,90
Meet Your Cheek Cells!,Health Zone,2022-04-10,10:30:16,60
Meet Your Cheek Cells!,Health Zone,2022-04-10,14:00:58,90
Meet Your Cheek Cells!,Health Zone,2022-04-10,15:30:27,60
Simulated Blood Typing,Health Zone,2022-04-11,11:00:09,90
Simulated Blood Typing,Health Zone,2022-04-11,13:30:57,120
Simulated Blood Typing,Health Zone,2022-04-11,15:30:28,30
Simulated Blood Typing (Drop-In) ,Health Zone,2022-04-12,11:00:08,90
Simulated Blood Typing (Drop-In),Health Zone,2022-04-12,13:30:52,90
Simulated Blood Typing (Drop-In),Health Zone,2022-04-12,15:00:33,60
Meet Your Cheek Cells (Drop-In),Health Zone,2022-04-13,11:00:59,90
Meet Your Cheek Cells (Drop-In),Health Zone,2022-04-13,13:30:31,90
Meet Your Cheek Cells (Drop-In),Health Zone,2022-04-13,15:00:17,60
See your cheek cells!,Health Zone,2022-04-14,11:00:32,90
See your cheek cells!,Health Zone,2022-04-14,13:30:38,120
